url	class
http://wakacjetanie.pl/index.php?option=com_content&view=article&id=83&Itemid=160	positive
http://wanelo.com/store/mybaze	positive
http://wbsrch.com/search/?q=sfp&s=fp	negative
http://wcogramy.oq.pl/	negative
http://web.texindex.com.cn/6126/	negative
http://webcentral.pl/pozycjonowanie-f20/skuteczne-pozycjonowanie-t13825-10.html	positive
http://webdesignerwall.com/tutorials/5-simple-but-useful-css-properties/comment-page-6	positive
http://webhosting.pl/Wywiad.z.Search.Quality.Team.Google?page=1	positive
http://webinside.pl/forum/viewtopic.php?f=14&p=77032	positive
http://webquantum.org/2008/09/exklusives-seo-interview-mit-einem-polnischen-search-quality-rater/	positive
http://websem.pl/fikcyjne-wyniki-podstawa-rozliczenia-z-klientem-jak-nie-dac-sie-oszukac/comment-page-1/	positive
http://websem.pl/link-building-35-rad-jak-zdobywac-linki-podsumowanie/	positive
http://webspeed.intensys.pl/wyniki/9434/	negative
http://webstats7.net/alexa/Alexa_91.html	negative
http://weddingshowpowiedzmytak.pl/	positive
http://weterynaria.edu.pl/leczenie-nieinwazyjne-nerek	positive
http://weterynaria.edu.pl/zawod-weterynarza-bezwzglednie-potrzebny	positive
http://weterynarzdebica.pl/	positive
http://white.net/blog/can-you-get-a-new-domain-ranking-using-just-facebook-likes-tweets/	positive
http://wiersze.superfryzury.pl/wiersze,D.html	negative
http://wilimr.cba.pl/galeria.html	negative
http://winforum.pl/viewtopic.php?t=15623	positive
http://wmiodonski.manifo.com/blog	positive
http://wmiodonski.manifo.com/blog/jak-zaczac-kariere-w-seo-copywritingu	positive
http://wnaszymkraju.pl/fajne-strony/	negative
http://wnetrzarka.blogspot.com/2014_04_01_archive.html	positive
http://wnetrzarka.blogspot.com/2014/04/nowe-gwiazdy-na-sciance.html	positive
http://wojtektylus.com/google-ma-patent-na-ukrywany-tekst-i-linki/	positive
http://ww.kobietawielepiej.pl/moda-i-uroda/moda/bizuteria-wiosna-lato-2014-mybaze	positive
http://ww.kobietawielepiej.pl/moda-i-uroda/moda/tej-zimy-stawiamy-na-wygde	positive
http://ww.radiofest.eu/	positive
http://ww.radiofest.eu/index.php?p=1&str=603	positive
http://www.5brh.com/alexa/Alexa_2.html	negative
http://www.5brh.com/alexa/Alexa_3.html	negative
http://www.absolwenci.lazarski.edu.pl/index.php/aktualnoci/182-dzie-zdrowia-na-uczelni-azarskiego	positive
http://www.aclasstravel.ru/	positive
http://www.ad-vice.pl/aktualnosci/popularne-serwisy-turystyczne-w-ad-vice,art109/	positive
http://www.ada.jgora.pl/	positive
http://www.adam.piersa.pl/	positive
http://www.adam.piersa.pl/cron-cron-czyli-cykliczne-uruchamianie-zadan-na-serwerze-linuksowym.html	positive
http://www.adamski.pl/strona/linki/	negative
http://www.aditravel.pl/wspopracujemy-z.html	positive
http://www.admonkey.pl/wystartowala-kampania-serwisu-znanylekarz-pl-24025.html	positive
http://www.admonkey.pl/Wystartowala-kampania-serwisu-ZnanyLekarzpl-24025.html	positive
http://www.adtaily.pl/marketplace.html?page=1&query=google	positive
http://www.adtaily.pl/marketplace.html?page=692	positive
http://www.agorabytom.pl/itaka.html	positive
http://www.aichelocal.org/803/home-theater-sony-muteki-str-k1600-home-theater-seating-furniture/	negative
http://www.airport.com.pl/en/flights/charter-flights/	positive
http://www.airport.com.pl/loty/czartery/	positive
http://www.airport.gdansk.pl/schedule/carriers/touroperators	positive
http://www.airport.lublin.pl/en/lato-2014.html	positive
http://www.airport.lublin.pl/en/lato-2015/kierunki.html	positive
http://www.airtoursclub.pl/punkty-sprzedazy/slaskie/5	positive
http://www.aktualiteter.se/tag/forfall/	negative
http://www.alfatrade.pl/wspolpraca.php	positive
http://www.almadeviajante.com/noticias/sata-lanca-segundo-voo-para-polonia-002920.php	positive
http://www.alpinistyka.pl/	positive
http://www.ambercity.ru/компания/ИТАКА-туроператор/2329561	positive
http://www.ambercity.ru/поиск/Итака	positive
http://www.amberinfo.pl/turystyka/index.html	positive
http://www.angelfire.com/ok5/pf45/linki_polskie.htm	negative
http://www.ankietka.pl/referencje/itaka	negative
http://www.anonsas.lt/portal/categories/1/1/0/1/article/32367/kiap-nukeliauti-i-tunisa	positive
http://www.antygen.pl/	positive
http://www.appannie.com/apps/google-play/app/com.janmedia.itaka/	positive
http://www.apphilfe.de/darmowe-gry-3/	negative
http://www.arakaki.us/p/offer.html	negative
http://www.arnau.pl/jobs,Aarhus%20Kommune,%20Born%20og%20Unge.html	negative
http://www.arnau.pl/jobs,Aarhus%20Kommune,%20Vuggestuen%20Langenaes.html	negative
http://www.arnau.pl/jobs,Acrow%20Recruitment%20Ltd,Newbury.html	negative
http://www.arnau.pl/jobs,Afdeling%20for%20Infektionsepidemiologi,K%C3%B8benhavn.html	negative
http://www.arnau.pl/jobs,Allied%20Building%20Products%20Corporation,Hicksville.html	negative
http://www.arnau.pl/jobs,Bemannia%20Kontor%20AB,Uddevalla.html	negative
http://www.arnau.pl/jobs,Bla%20Kors%20Danmark,Silkeborg.html	negative
http://www.arnau.pl/jobs,Bridgestone%20Americas,Nellis%20AFB.html	negative
http://www.arnau.pl/jobs,Comwell%20Hvide%20Hus%20Aalborg%20A/,G.html	negative
http://www.arnau.pl/jobs,Comwell%20Hvide%20Hus%20Aalborg%20A/,I.html	negative
http://www.arnau.pl/jobs,Distriktspsykiatri%20Alb./,E.html	negative
http://www.arnau.pl/jobs,Eco%20Match%20Waterbehandeling,Gouda.html	negative
http://www.arnau.pl/jobs,Enterprise%20Recruitment%20Ltd.html	negative
http://www.arnau.pl/jobs,F1%20-%20born%20og%20apopleksi.html	negative
http://www.arnau.pl/jobs,Foster%20Wheeler,Hiller%C3%B8d.html	negative
http://www.arnau.pl/jobs,Geopartner%20Landinspektorer%20A/r.php?r=29c47cfe0f00db38d59b940ffe657d1c&k=4f1f4146420a1b015575125550565651&c=da_DK	negative
http://www.arnau.pl/jobs,GLOSTRUP%20FRITIDSCENTER%20OG%20SVOMMEHAL.html	negative
http://www.arnau.pl/jobs,Groupe%20App%20inc.,Montr%C3%A9al.html	negative
http://www.arnau.pl/jobs,Holmgaard%20Management,Hellerup.html	negative
http://www.arnau.pl/jobs,IT%20Management%20Solutions%20Company.html	negative
http://www.arnau.pl/jobs,JYDAN%20Rengoringsservice,Skanderborg%20Kommune.html	negative
http://www.arnau.pl/jobs,Kriminalforsorgsafdelingen%20pa%20Vestegnen,Glostrup.html	negative
http://www.arnau.pl/jobs,Linak%20A/companies,A.html	negative
http://www.arnau.pl/jobs,Linak%20A/companies,T.html	negative
http://www.arnau.pl/jobs,MEDITERRANEAN%20CATERING%20ApS.html	negative
http://www.arnau.pl/jobs,ProfessionalConsulting,Uddevalla.html	negative
http://www.arnau.pl/jobs,Scott%20And%20White%20Healthcare.html	negative
http://www.arnau.pl/jobs,Skat,Fredensborg%20Kommune.html	negative
http://www.arnau.pl/jobs,Socialpsykiatrien%20-%20Hvidovre%20Kommune.html	negative
http://www.arnau.pl/jobs,Sundhedsfremme%20og%20Visitation.html	negative
http://www.arnau.pl/jobs,Tomrermester%20Brian%20Jerup,L%C3%A6s%C3%B8%20Kommune.html	negative
http://www.arnau.pl/jobs,TVM%20Executive%20Skills.html	negative
http://www.arnau.pl/jobs,Wendorff%20-%20kronen%20pa%20bagvaerket,Svendborg.html	negative
http://www.arnau.pl/jobs,Wok%20Shop%20ApS,Frederiksberg.html	negative
http://www.arnau.pl/key,Care,Hovedstaden,6.html	negative
http://www.arnau.pl/key,Care,Nordjylland,6.html	negative
http://www.arnau.pl/key,CNC,Midtjylland,6.html	negative
http://www.arnau.pl/key,CNC,Nordjylland,5.html	negative
http://www.arnau.pl/key,Elev,Syddanmark,5.html	negative
http://www.arnau.pl/key,Flekstid,Sj%C3%A6lland,1.html	negative
http://www.arnau.pl/key,Genopslag,Midtjylland,3.html	negative
http://www.arnau.pl/key,Geriatrisk,7.html	negative
http://www.arnau.pl/key,Industri,Syddanmark,1.html	negative
http://www.arnau.pl/key,Journalist,7.html	negative
http://www.arnau.pl/key,Kemi,Syddanmark,6.html	negative
http://www.arnau.pl/key,Kontorelev,Midtjylland,5.html	negative
http://www.arnau.pl/key,Kvalitet,Syddanmark,4.html	negative
http://www.arnau.pl/key,Leder,Syddanmark,5.html	negative
http://www.arnau.pl/key,Medarbejder,Hovedstaden,3.html	negative
http://www.arnau.pl/key,Procurement,Hovedstaden,4.html	negative
http://www.arnau.pl/key,Psykiatrisk,6.html	negative
http://www.arnau.pl/key,Sundhedshj%C3%A6lper,Syddanmark.html	negative
http://www.artbem.pl/artbem_aeroprzyjete1.php	positive
http://www.artbem.pl/f3pchampionshiprp.php	positive
http://www.asexuality.org/pl/viewtopic.php?f=5&t=3204	positive
http://www.aspect8.co.uk/rc-links.html	positive
http://www.atlasfizjoterapii.pl/s/partnerzy.html	positive
http://www.atraskpasauli.lt/keliones-lenkija	positive
http://www.auguridi-buonanno.eu/326.php	negative
http://www.auguridi-buonanno.eu/460.php	negative
http://www.auto-motor-i-sport.pl/reklama	positive
http://www.azulholiday.com/partnerzy.html	positive
http://www.babciapolka.pl/index.php?option=com_content&id=3788:5-aplikacji-wspomagajcych-odchudzanie-o-ktorych-nie-mylaa&Itemid=133	positive
http://www.babciapolka.pl/index.php?option=com_content&id=3788:5-aplikacji-wspomagajcych-odchudzanie-o-ktorych-nie-mylaa&Itemid=133&Itemid=133	positive
http://www.bahn-in-pommern.de/pewi/links.htm	negative
http://www.bajery.com.pl/wyszukiwarka.html	negative
http://www.baltona.pl/aktualnosci,406,lataj_na_wakacje_i_rob_zakupy_z_rabatem/gb	positive
http://www.bargainblip.net/poland/wakacje-1/	negative
http://www.basia.czest.pl/partnerzy.php	positive
http://www.bazafirm.org/tag/Erp.html	negative
http://www.bazydlafirm.pl/za_darmo/lista-ponad-800-katalogow-seo-do-pozycjonowania	positive
http://www.beatboxing.pl/kto-jest-z-plocka	negative
http://www.beatboxing.pl/trudnosci-z-dobraniem-tempa	negative
http://www.beightol.pl/jobs,metso,Shaoguan.html	negative
http://www.belgia.pl/	negative
http://www.benadom.pl/jobs-in,Alma.html	negative
http://www.benadom.pl/jobs-in,Bunbury.html	negative
http://www.benadom.pl/jobs-in,Delhi%20-%20Australia.html	negative
http://www.benadom.pl/jobs-in,Duck%20Creek,1.html	negative
http://www.benadom.pl/jobs-in,Eastern%20Creek,1.html	negative
http://www.benadom.pl/jobs-in,Edgecliff,2.html	negative
http://www.benadom.pl/jobs-in,Endeavour%20Hills.html	negative
http://www.benadom.pl/jobs-in,Hillarys.html	negative
http://www.benadom.pl/jobs-in,Malaysia%20-%20Adelaide.html	negative
http://www.benadom.pl/jobs-in,Marrickville,5.html	negative
http://www.benadom.pl/jobs-in,Mclaren%20Flat.html	negative
http://www.benadom.pl/jobs-in,Melton.html	negative
http://www.benadom.pl/jobs-in,Middle%20River.html	negative
http://www.benadom.pl/jobs-in,Murray.html	negative
http://www.benadom.pl/jobs-in,New%20Jersey%20-%20Lake%20Heights.html	negative
http://www.benadom.pl/jobs-in,New%20Jersey%20-%20Yorketown.html	negative
http://www.benadom.pl/jobs-in,North%20Dakota%20-%20Esmond.html	negative
http://www.benadom.pl/jobs-in,Ogrodzieniec,5.html	negative
http://www.benadom.pl/jobs-in,Pennsylvania%20-%20Meander.html	negative
http://www.benadom.pl/jobs-in,Pleasant%20Hill.html	negative
http://www.benadom.pl/jobs-in,Shepherdsville,2.html	negative
http://www.benadom.pl/jobs-in,Smiths%20Creek.html	negative
http://www.benadom.pl/jobs-in,South%20Carolina%20-%20Bayview.html	negative
http://www.benadom.pl/jobs-in,Springvale,3.html	negative
http://www.benadom.pl/jobs-in,Tanah%20Merah.html	negative
http://www.benadom.pl/jobs-in,The%20University%20of%20Sydney,8.html	negative
http://www.benadom.pl/jobs-in,Walla%20Walla.html	negative
http://www.benadom.pl/jobs-in,Wallan.html	negative
http://www.benadom.pl/jobs,Advance%20Auto%20Parts,%20Inc..html	negative
http://www.benadom.pl/jobs,Cash%20Converters,Bundaberg.html	negative
http://www.benadom.pl/jobs,HP,West%20Jakarta%20-%20Sydney.html	negative
http://www.benadom.pl/jobs,Kirinari%20Community%20Services.html	negative
http://www.benadom.pl/jobs,PLASTERBOARD%20CITY,Melbourne.html	negative
http://www.benadom.pl/key,Actionscript,Melbourne.html	negative
http://www.benadom.pl/key,Adjuster,Hervey%20Bay.html	negative
http://www.benadom.pl/key,Administrative,Melton.html	negative
http://www.benadom.pl/key,Administrative,Orange.html	negative
http://www.benadom.pl/key,Administrative,Sydney.html	negative
http://www.benadom.pl/key,Administrator,Rockingham.html	negative
http://www.benadom.pl/key,advocacy,Mandurah.html	negative
http://www.benadom.pl/key,Agricultural,Canberra.html	negative
http://www.benadom.pl/key,agriculture,Canberra.html	negative
http://www.benadom.pl/key,aid,Port%20Macquarie.html	negative
http://www.benadom.pl/key,Animal%20Care,Wodonga.html	negative
http://www.benadom.pl/key,apprenticeship,Melbourne.html	negative
http://www.benadom.pl/key,Architectural,Albury.html	negative
http://www.benadom.pl/key,Architectural,Burnie.html	negative
http://www.benadom.pl/key,Architectural,Sydney.html	negative
http://www.benadom.pl/key,Architectural,Wodonga.html	negative
http://www.benadom.pl/key,Assessment,Newcastle.html	negative
http://www.benadom.pl/key,Assessment,Shepparton.html	negative
http://www.benadom.pl/key,Attendant,Queanbeyan.html	negative
http://www.benadom.pl/key,Automation,Launceston.html	negative
http://www.benadom.pl/key,Automation,Melbourne.html	negative
http://www.benadom.pl/key,Automation,Toowoomba.html	negative
http://www.benadom.pl/key,Automation,Townsville.html	negative
http://www.benadom.pl/key,Hydraulic,Rockingham.html	negative
http://www.biegjastrzebie.pl/jastrzebska-dziesiatka/galeria/rok-2013/?tx_yag_pi1[c165][galleryUid]=11&tx_yag_pi1[c165][albumUid]=23&tx_yag_pi1[action]=submitFilter&tx_yag_pi1[controller]=ItemList&cHash=04a22bac4f7fbb97d6dbf2175c5d2555	positive
http://www.biegjastrzebie.pl/jastrzebska-dziesiatka/galeria/rok-2014/?tx_yag_pi1[c314][albumUid]=32&tx_yag_pi1[c314][galleryUid]=14&tx_yag_pi1[itemListc314][pagerCollection][page]=20&tx_yag_pi1[action]=list&tx_yag_pi1[controller]=ItemList&cHash=f9af01c64415c182e9e367c2bfc8966c	positive
http://www.biletywakacje.pl/	positive
http://www.biletywakacje.pl/partnerzy.php	positive
http://www.bisnode.pl/firma/?id=776648&nazwa=BAER_S_A	positive
http://www.bisnode.pl/firma/?id=963114&nazwa=ENOVATIS_S_A	positive
http://www.biznes-ekonomia.net.pl/najpopularniejsze-cms-y/	positive
http://www.biznes.comarch-cloud.pl/ekspertchmury/przyciaganie-klientow-na-strone/	positive
http://www.biznes.legia.com/	positive
http://www.biznesmamy.pl/viewtopic.php?f=56&t=539	positive
http://www.biznesnetworking.pl/aktualizacja-algorytmu-panda-4-0-analizy-i-porady/	positive
http://www.blacher.pl/jobs-in,Auburn%20Hills.html	negative
http://www.blacher.pl/jobs-in,Budapest%20-%20Csehorsz%C3%A1g.html	negative
http://www.blacher.pl/jobs-in,Istanbul%20European%20Side%20-%20Istanbul%20Asian%20Side.html	negative
http://www.blacher.pl/jobs-in,Kadikoy.html	negative
http://www.blacher.pl/jobs,Booking.com,Budapest.html	negative
http://www.blacher.pl/jobs,Booking.com%20Hungary%20Kft.,Budapest%20V.%20ker.html	negative
http://www.blacher.pl/jobs,HRC,2.html	negative
http://www.blacher.pl/jobs,jamie.html	negative
http://www.blacher.pl/jobs,Misys,2.html	negative
http://www.blacher.pl/jobs,Misys.html	negative
http://www.blacher.pl/jobs,Petco.html	negative
http://www.blacher.pl/jobs,Quince%20Hungary%20Kft.,Budapest%20V.%20ker.html	negative
http://www.blacher.pl/jobs,verox.html	negative
http://www.blacher.pl/jobs,Z%20Team/r.php?r=19eca26b01383f9b3777544611a30d66&k=4918412c1f5d58561547&c=hu_HU	negative
http://www.blastro.com/artist/ITAKA.html	positive
http://www.blog.fikas.pl/informacje/kierunek-krakow-czyli-jestem-w-adwebie/	positive
http://www.blog.fikas.pl/pozycjonowanie-stron/ile-zarabia-pozycjoner-w-polsce/	positive
http://www.blog.gdaq.pl/2010/11/tydzien-szkolen-z-marketingu-internetowego-od-maxroy-com/	positive
http://www.blog.gdaq.pl/2010/12/tez-bylem-na-wordcamp-w-lodzi-11-12-grudnia/	positive
http://www.blog.gdaq.pl/2012/05/spowiedz-krola-katalogowego-biznesu-wywiad/	positive
http://www.blog.gdaq.pl/2012/12/biblia-link-buildingu-czyli-jak-zdobywac-linki-35-osob-z-branzy-radzi/	positive
http://www.blog.pozycjoner.net/kat-10-linki.htm	positive
http://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=23798161	positive
http://www.blueman.pl/internet/id1214-dlaczego-pozycjonowanie-jest-tak-wazne.html	positive
http://www.bochnianin.pl/forum/viewtopic.php?t=6242	positive
http://www.bochnianin.pl/forum/viewtopic.php?t=7406	positive
http://www.bogatypartner.pl/systemy-wymiany-linkow/	positive
http://www.bonarkacitycenter.pl/sklepy/wybierz-branze/uslugi/itaka	positive
http://www.boungler.pl/forum/showthread.php?tid=1315	positive
http://www.bri.bti.pl/	negative
http://www.bri.bti.pl/katalogowanie-stron/	negative
http://www.brief.pl/artykul,1922,e-komunikacja_podsumowanie.html	positive
http://www.bscentrumpodrozy.com.pl/oferta/turystykazagraniczna.html	positive
http://www.bulgaricus.com/forum/viewtopic.php?t=2809	positive
http://www.busko-zdroj.com/podswierkiem/atrakcje.html	positive
http://www.busko-zdroj.com/podswierkiem/old/atrakcje.html	negative
http://www.but-ewa.com.pl/	positive
http://www.ca-lumis.cz/polske-cestovni-kancelare.html	positive
http://www.cajmel.pl/2014_11_01_archive.html	positive
http://www.cajmel.pl/2014/11/grey-is-new-black.html	positive
http://www.camuso.pl/jobs,360%20Resourcing%20Solutions.html	negative
http://www.camuso.pl/jobs,ALBERTA%20HEALTH%20SERVICES.html	negative
http://www.camuso.pl/jobs,Bell,Kitchener.html	negative
http://www.camuso.pl/jobs,City%20of%20Kingston,Kingston.html	negative
http://www.camuso.pl/jobs,COMINAR.html	negative
http://www.camuso.pl/jobs,GoodLife%20Fitness.html	negative
http://www.camuso.pl/jobs,Johnson%20&%20Johnson.html	negative
http://www.camuso.pl/jobs,Kinder%20Morgan.html	negative
http://www.camuso.pl/jobs,L.A.MAZDA.html	negative
http://www.camuso.pl/jobs,La%20Brasserie%20Labatt%20du%20Canada%20S.C.S.,Etobicoke.html	negative
http://www.camuso.pl/jobs,Manulife%20Financial,Kitchener.html	negative
http://www.camuso.pl/jobs,Medicine%20Hat.html	negative
http://www.camuso.pl/jobs,Monsanto%20US.html	negative
http://www.camuso.pl/jobs,NETELLER.html	negative
http://www.camuso.pl/jobs,Nokia.html	negative
http://www.camuso.pl/jobs,Ontario's%20Professional%20School%20of%20Music%20and%20Art.html	negative
http://www.camuso.pl/jobs,Pareto.html	negative
http://www.camuso.pl/jobs,PRS.html	negative
http://www.camuso.pl/jobs,Ricardo,Leamington.html	negative
http://www.camuso.pl/jobs,Scotiabank,Brantford.html	negative
http://www.camuso.pl/jobs,Scotiabank,Kelowna.html	negative
http://www.camuso.pl/jobs,Seagate,Kitchener.html	negative
http://www.camuso.pl/jobs,The%20Staffing%20Exchange,Sudbury.html	negative
http://www.camuso.pl/key,accounting,White%20Rock.html	negative
http://www.camuso.pl/key,Actionscript,North%20Bay.html	negative
http://www.camuso.pl/key,Adjuster,Campbell%20River.html	negative
http://www.camuso.pl/key,Adjuster,Saint-Hyacinthe.html	negative
http://www.camuso.pl/key,Admin%20Assistant,Alma.html	negative
http://www.camuso.pl/key,Application,Lloydminster.html	negative
http://www.camuso.pl/key,Application,Moose%20Jaw.html	negative
http://www.camuso.pl/key,Apprentice,Quebec%20City,2.html	negative
http://www.camuso.pl/key,apprenticeship,Penticton.html	negative
http://www.camuso.pl/key,Area%20Manager,Sherbrooke.html	negative
http://www.camuso.pl/key,Area%20Manager,St.%20Catharines%E2%80%93Niagara.html	negative
http://www.camuso.pl/key,Asset%20Management,Beloeil.html	negative
http://www.camuso.pl/key,Asset%20Management,Oshawa.html	negative
http://www.camuso.pl/key,Asset%20Management,Sarnia.html	negative
http://www.camuso.pl/key,association,Lloydminster.html	negative
http://www.camuso.pl/key,association,Peterborough.html	negative
http://www.camuso.pl/key,multi,Georgetown,2.html	negative
http://www.camuso.pl/key,multi,Halifax,2.html	negative
http://www.camuso.pl/key,multi,Medicine%20Hat,2.html	negative
http://www.camuso.pl/key,multi,Saint%20John,2.html	negative
http://www.camuso.pl/key,multi,Saskatoon,2.html	negative
http://www.camuso.pl/key,multi,Vancouver,2.html	negative
http://www.camuso.pl/key,multi,Winnipeg,2.html	negative
http://www.caorient.cz/	positive
http://www.casimirr.strefa.pl/Co_daje_Internet.htm	negative
http://www.cba.pl/forum/viewtopic.php?f=6&t=17134	positive
http://www.cba.pl/forum/viewtopic.php?t=3769	positive
http://www.centrumzarzadzaniaswiatem.neostrada.pl/inne/wypoczynek/wypoczynek.htm	negative
http://www.championsonline-bzs-forum.pun.pl/profile.php?id=4	negative
http://www.championsonline-bzs-forum.pun.pl/profile.php?id=42	negative
http://www.chlodnice.net/	positive
http://www.chopina18a.pl/	positive
http://www.chopina18a.pl/Story	negative
http://www.chords.pl/profil/monachijskimnich	negative
http://www.chrome123.com/?p=141860	negative
http://www.ciazaicalareszta.pl/2014/05/pragnienia-marzenia-czyli-plan.html	positive
http://www.club.coral.ru/	positive
http://www.club.coral.ru/coraltravel/prodazha-ofisov/	positive
http://www.coderscity.pl/sutra157789.html	positive
http://www.cometoserve.com/tag/gry-na-przegladarke/feed/	negative
http://www.comperia.pl/nasi-partnerzy.html	positive
http://www.conchitahome.pl/2014_09_01_archive.html	positive
http://www.conchitahome.pl/2014/09/targi-designu-i-mody.html	positive
http://www.concordiaciechanow.pl/?show=ofertabiur	positive
http://www.conversionvoodoo.com/blog/2012/01/opt-in-email-newsletter-popup-best-practices-landing-page-optimization-shoemoney/	positive
http://www.coolweihnachtswunsche.eu/3.php	negative
http://www.coolweihnachtswunsche.eu/437.php	negative
http://www.coral.ru/	positive
http://www.coral.ru/main/bulgaria.aspx	positive
http://www.coraltatil.com/	positive
http://www.coraltatil.com/oteller/club-hotel-falcon	positive
http://www.coraltravel.pl/	positive
http://www.coraltravel.ua/main/Egypt/Egypthotels/hotel/118.aspx	positive
http://www.couporando.pl/kupony-rabatowe/mybaze	positive
http://www.cressi-tenerife.com/	positive
http://www.cuprum-arena.pl/sklepy/itaka	positive
http://www.cyber-swiat.pl/page/2/	positive
http://www.cypr.pl/	negative
http://www.davidairey.com/google-search-ranking-penalty-david-airey/	positive
http://www.dealsdestination.net/poland/zakwaterowanie-loty-i-caa-podr/hotele-orodki-i-pobyty-mieszkalne/	negative
http://www.dealsdestination.net/poland/zakwaterowanie-loty-i-caa-podr/wakacje-2/	negative
http://www.debeurs.nu/grazynabak.php	negative
http://www.debrznica.pl/452.html	negative
http://www.debrznica.pl/473/494.html	negative
http://www.dentis.opole.pl/linki.html	positive
http://www.designdomains.com/domainlist/2012/rank/land.html	negative
http://www.develway.pl/wiadomosc/caffeine-nowy-algorytm-google-juz-jest	positive
http://www.diabetolog.wroclaw.pl/	positive
http://www.diskonttravel.cz/stranky/14:itaka.html	positive
http://www.diskonttravel.cz/stranky/9:odlety-z-katowic.html	positive
http://www.dmoz.org/World/Polski/Dom/Informacje_dla_konsumentów/	negative
http://www.dmoz.org/World/Polski/Komputery/Internet/Promocja_stron/Pozycjonowanie/	positive
http://www.dmoz.org/World/Polski/Wypoczynek/Turystyka/Biura_podróży	positive
http://www.do-search.com/pl/life.html	negative
http://www.dobrehotele.pl/index.php?id=2&pid=0	negative
http://www.doktorholotom.pl/wspolpraca.html	positive
http://www.domainvader.com/website/expired-domains/2016-01-20	negative
http://www.domainvader.com/website/top-358000-sites.php	negative
http://www.dominikana.pl/	negative
http://www.drupal.pl/node/1036	positive
http://www.dslrtravel.com/pl/	positive
http://www.dubaj.pl/	negative
http://www.dzg.pl/	negative
http://www.dzieki.eu/co-dla-lekarza-lub-pielegniarki-w-dowod-wdziecznosci/	positive
http://www.e-gory.com/linki.php	negative
http://www.e-nemezis.pl/mapa-serwisu/5/	negative
http://www.e-pozycjonowanie.net/	positive
http://www.e-pozycjonowanie.net/index.php/121212/	positive
http://www.e-travelforum.pl/en/agenda-2008	positive
http://www.e-weblink.com/	positive
http://www.e-weblink.com/error.php?code=x906	positive
http://www.easychoice.com.pl/	negative
http://www.ebizpro.pl/2010/05/pozycjonowanie-seo-cz13-niezbednik.html	positive
http://www.ecard.pl/assets/files/files/raporty/wakacje.pl.htm	positive
http://www.ecard.pl/Nowa-Itaka-Sp.-z-o.o..htm	positive
http://www.echo.com.pl/en/press-room/press-releases/itaka-in-galeria-echo-2620/	positive
http://www.egipt.pl/	negative
http://www.ekebyskolan.nu/katarzynateclaw.htm	negative
http://www.elektroda.pl/rtvforum/topic2499162.html	positive
http://www.elite.coral.ru/Home/Consultant	positive
http://www.elite.coral.ru/Present/EliteService	positive
http://www.emigrantki.com/do-kogo-po-pigulke-t10780-20.html	positive
http://www.emigrantki.com/trudny-porod-i-jego-konsekwencje-t1955-80.html	positive
http://www.emo-forum.pl/members.htm?letter=b&order=ASC	negative
http://www.eniyihekim.com/hakkimizda	positive
http://www.enovatis.pl/	positive
http://www.epuls.pl/fw/2236224/	positive
http://www.epuls.pl/fw/2236224/blog-pomocy	positive
http://www.esist.pl/	positive
http://www.eskulap.bydgoszcz.pl/chirurg_naczyniowy_poznan.htm	positive
http://www.esplan.com.pl/	positive
http://www.esplan.com.pl/home.html?lang=en	positive
http://www.esplan.pl/hauptpage.html	positive
http://www.esplan.pl/home.html	positive
http://www.estart.pl/	negative
http://www.eurocamps.net/TURCJA_GRECJA_BULGARIA_YUGOSLAWIA_RUMUNIA_3,4.371_pl.html	negative
http://www.euskoman.com/iron/ranking-lekarzy+11206.htm	negative
http://www.everestexpedition.pl/partnerzy-i-przyjaciele?format=feed&type=rss	negative
http://www.evitt.pl/jobs-in,Walloon.html	negative
http://www.evitt.pl/jobs,Design%20%20Construct,Sydney.html	negative
http://www.evitt.pl/key,Apache,Albury.html	negative
http://www.evitt.pl/keywords,K.html	negative
http://www.extratour.pl/index.php?option=com_content&view=article&id=2&Itemid=7	positive
http://www.f6s.com/mybaze	positive
http://www.fabrykaspamu.pl/chowaj-stopki/	negative
http://www.fabrykaspamu.pl/indeksacja-javascript-i-flash/	positive
http://www.fabrykaspamu.pl/podstawowe-zasady-budow-zaplecza/	negative
http://www.fachura.blogspot.com/2012_07_01_archive.html	positive
http://www.fachura.blogspot.com/2012/07/zarabianie-za-pisanie.html	negative
http://www.fantur.pl/	positive
http://www.fastpc.pl/thread-1879-post-32503.html	positive
http://www.favore.pl/	positive
http://www.fenomendomen.blogspot.com/	positive
http://www.fineon.za.pl/	negative
http://www.firmy.btje.pl/tag/gry%20przegl%C4%85darkowe	negative
http://www.firmy.net/biura-podrozy/wezyr-holidays,PM3HF.html	positive
http://www.firmy.net/blog/ciasteczka-z-czym-je-jesc-sprawdz-jakie-zmiany-przepisow-zaczna-cie-obowiazywac-od-22-marca-2013-roku.html	positive
http://www.firmy.net/blog/popraw-uzytecznosc-swojej-strony-dzieki-audytowi-seo.html	negative
http://www.firmy.net/WFSDV,uslugi-medyczne,X639.html	positive
http://www.firmy.net/zdrowie-i-profilaktyka/wieczorek,WFSDV,kontakt.html	positive
http://www.fly4free.pl/forum/1-bilet-easy-bus-luton-londyn-luton-21-22-03,17,66613&view=next	negative
http://www.foreveroffers.net/poland/wakacje/	positive
http://www.forma.mpp.pl/reklama	positive
